"","TAHUN","NAMA PROVINSI","NAMA KABUPATEN/KOTA","NAMA KECAMATAN","NAMA KELURAHAN","LUAS WILAYAH (KM2)","KEPADATAN (JIWA/KM2)","DEMOGRAFIK","JUMLAH","RENTANG UMUR","JENIS KELAMIN"
"4351",2013,"PROVINSI DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR",5.31,7089,">75 Laki-Laki",985,">75","Laki-Laki"
"4352",2013,"PROVINSI DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA",6.28,8216,">75 Laki-Laki",1708,">75","Laki-Laki"
"4353",2013,"PROVINSI DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT",4.53,8515,">75 Laki-Laki",1000,">75","Laki-Laki"
"4354",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT",4.26,16409,">75 Laki-Laki",1663,">75","Laki-Laki"
"4355",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI",5.03,15866,">75 Laki-Laki",2042,">75","Laki-Laki"
"4356",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","RAWA BUAYA",4.67,14886,">75 Laki-Laki",1790,">75","Laki-Laki"
"4357",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE",2.61,14438,">75 Laki-Laki",1041,">75","Laki-Laki"
"4358",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK",7.18,20919,">75 Laki-Laki",3959,">75","Laki-Laki"
"4359",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR",4.18,20735,">75 Laki-Laki",2078,">75","Laki-Laki"
"4360",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL",1.22,16960,">75 Laki-Laki",661,">75","Laki-Laki"
"4361",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA",1.11,18227,">75 Laki-Laki",523,">75","Laki-Laki"
"4362",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG",1.88,18103,">75 Laki-Laki",961,">75","Laki-Laki"
"4363",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR",1.44,24624,">75 Laki-Laki",958,">75","Laki-Laki"
"4364",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN",1.76,15915,">75 Laki-Laki",662,">75","Laki-Laki"
"4365",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU",1.44,30778,">75 Laki-Laki",1181,">75","Laki-Laki"
"4366",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA",2.61,17092,">75 Laki-Laki",1204,">75","Laki-Laki"
"4367",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TAMAN SARI",0.68,26441,">75 Laki-Laki",580,">75","Laki-Laki"
"4368",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KRUKUT",0.55,42111,">75 Laki-Laki",717,">75","Laki-Laki"
"4369",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MAPHAR",0.59,34693,">75 Laki-Laki",672,">75","Laki-Laki"
"4370",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TANGKI",0.37,43827,">75 Laki-Laki",475,">75","Laki-Laki"
"4371",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR",0.51,17882,">75 Laki-Laki",297,">75","Laki-Laki"
"4372",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN",0.32,65800,">75 Laki-Laki",662,">75","Laki-Laki"
"4373",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK",0.38,24153,">75 Laki-Laki",325,">75","Laki-Laki"
"4374",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA",0.96,13791,">75 Laki-Laki",402,">75","Laki-Laki"
"4375",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","TAMBORA",0.28,45375,">75 Laki-Laki",385,">75","Laki-Laki"
"4376",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR",0.32,94166,">75 Laki-Laki",808,">75","Laki-Laki"
"4377",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA",0.4,60175,">75 Laki-Laki",732,">75","Laki-Laki"
"4378",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","TANAH SEREAL",0.62,49860,">75 Laki-Laki",954,">75","Laki-Laki"
"4379",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG",0.32,74109,">75 Laki-Laki",683,">75","Laki-Laki"
"4380",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI",0.55,66447,">75 Laki-Laki",898,">75","Laki-Laki"
"4381",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE",0.8,43826,">75 Laki-Laki",1019,">75","Laki-Laki"
"4382",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA",0.46,54543,">75 Laki-Laki",715,">75","Laki-Laki"
"4383",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN",0.78,35333,">75 Laki-Laki",930,">75","Laki-Laki"
"4384",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA",0.53,8275,">75 Laki-Laki",156,">75","Laki-Laki"
"4385",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN",0.42,41460,">75 Laki-Laki",528,">75","Laki-Laki"
"4386",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK",2.69,20957,">75 Laki-Laki",1551,">75","Laki-Laki"
"4387",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA",1.6,26438,">75 Laki-Laki",1047,">75","Laki-Laki"
"4388",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN",1.57,26532,">75 Laki-Laki",1078,">75","Laki-Laki"
"4389",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA",1.5,17297,">75 Laki-Laki",683,">75","Laki-Laki"
"4390",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA",3.86,17148,">75 Laki-Laki",1706,">75","Laki-Laki"
"4391",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA",3.14,15976,">75 Laki-Laki",1303,">75","Laki-Laki"
"4392",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN",2.28,15519,">75 Laki-Laki",954,">75","Laki-Laki"
"4393",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES",5.72,13726,">75 Laki-Laki",2047,">75","Laki-Laki"
"4394",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN",5.98,13037,">75 Laki-Laki",1821,">75","Laki-Laki"
"4395",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR",4,23429,">75 Laki-Laki",2048,">75","Laki-Laki"
"4396",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL",4.49,12257,">75 Laki-Laki",1241,">75","Laki-Laki"
"4397",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN",8.89,8364,">75 Laki-Laki",2005,">75","Laki-Laki"
"4398",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH",2.11,33544,">75 Laki-Laki",1903,">75","Laki-Laki"
"4399",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","SLIPI",0.97,19980,">75 Laki-Laki",579,">75","Laki-Laki"
"4400",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA",0.63,46608,">75 Laki-Laki",796,">75","Laki-Laki"
"4401",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO",0.87,38834,">75 Laki-Laki",901,">75","Laki-Laki"
"4402",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN",2.33,16328,">75 Laki-Laki",1093,">75","Laki-Laki"
"4403",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN",0.61,41082,">75 Laki-Laki",672,">75","Laki-Laki"
"4404",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA",3.65,15703,">75 Laki-Laki",1517,">75","Laki-Laki"
"4405",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA UTARA",4.76,9608,">75 Laki-Laki",1087,">75","Laki-Laki"
"4406",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","MERUYA SELATAN",2.85,11142,">75 Laki-Laki",790,">75","Laki-Laki"
"4407",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","SRENGSENG",4.92,9446,">75 Laki-Laki",1198,">75","Laki-Laki"
"4408",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","JOGLO",4.86,8812,">75 Laki-Laki",1026,">75","Laki-Laki"
"4409",2013,"PROVINSI DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN SELATAN",3.6,7866,">75 Laki-Laki",811,">75","Laki-Laki"
"4410",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET TIMUR",1.39,14544,">75 Laki-Laki",189,">75","Laki-Laki"
"4411",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","TEBET BARAT",1.72,14080,">75 Laki-Laki",209,">75","Laki-Laki"
"4412",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MENTENG DALAM",2.58,16355,">75 Laki-Laki",206,">75","Laki-Laki"
"4413",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU",1.3,31580,">75 Laki-Laki",204,">75","Laki-Laki"
"4414",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI",1.08,38906,">75 Laki-Laki",223,">75","Laki-Laki"
"4415",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN",0.51,52659,">75 Laki-Laki",127,">75","Laki-Laki"
"4416",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI",0.95,36246,">75 Laki-Laki",188,">75","Laki-Laki"
"4417",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI",0.94,3852,">75 Laki-Laki",38,">75","Laki-Laki"
"4418",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI",0.9,3202,">75 Laki-Laki",18,">75","Laki-Laki"
"4419",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN",1.79,10414,">75 Laki-Laki",92,">75","Laki-Laki"
"4420",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET",0.94,12948,">75 Laki-Laki",64,">75","Laki-Laki"
"4421",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS",0.9,35511,">75 Laki-Laki",151,">75","Laki-Laki"
"4422",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS",0.78,40395,">75 Laki-Laki",107,">75","Laki-Laki"
"4423",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","GUNTUR",0.65,7174,">75 Laki-Laki",37,">75","Laki-Laki"
"4424",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR",2.15,3335,">75 Laki-Laki",56,">75","Laki-Laki"
"4425",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN",0.78,27765,">75 Laki-Laki",84,">75","Laki-Laki"
"4426",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA",3.3,7351,">75 Laki-Laki",98,">75","Laki-Laki"
"4427",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG",1.62,30940,">75 Laki-Laki",197,">75","Laki-Laki"
"4428",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","TEGAL PARANG",1.06,34830,">75 Laki-Laki",99,">75","Laki-Laki"
"4429",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","KUNINGAN BARAT",0.98,15120,">75 Laki-Laki",49,">75","Laki-Laki"
"4430",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU",2.79,9965,">75 Laki-Laki",201,">75","Laki-Laki"
"4431",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG",2.5,16524,">75 Laki-Laki",183,">75","Laki-Laki"
"4432",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR",3.53,8075,">75 Laki-Laki",78,">75","Laki-Laki"
"4433",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","RAGUNAN",5.05,8681,">75 Laki-Laki",169,">75","Laki-Laki"
"4434",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR",2.88,22624,">75 Laki-Laki",191,">75","Laki-Laki"
"4435",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT",2.9,14338,">75 Laki-Laki",182,">75","Laki-Laki"
"4436",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN",2.26,20705,">75 Laki-Laki",122,">75","Laki-Laki"
"4437",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA",1.78,27853,">75 Laki-Laki",161,">75","Laki-Laki"
"4438",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","PONDOK PINANG",6.84,8897,">75 Laki-Laki",382,">75","Laki-Laki"
"4439",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR",1.94,22494,">75 Laki-Laki",158,">75","Laki-Laki"
"4440",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA",3.33,14342,">75 Laki-Laki",209,">75","Laki-Laki"
"4441",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN",2.85,17009,">75 Laki-Laki",182,">75","Laki-Laki"
"4442",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN",2.57,17598,">75 Laki-Laki",179,">75","Laki-Laki"
"4443",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT",6.05,9546,">75 Laki-Laki",353,">75","Laki-Laki"
"4444",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS",4.41,8840,">75 Laki-Laki",235,">75","Laki-Laki"
"4445",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","PONDOK LABU",3.61,13349,">75 Laki-Laki",242,">75","Laki-Laki"
"4446",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN",1.76,13816,">75 Laki-Laki",132,">75","Laki-Laki"
"4447",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN",2.37,12751,">75 Laki-Laki",163,">75","Laki-Laki"
"4448",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI",1.26,2528,">75 Laki-Laki",49,">75","Laki-Laki"
"4449",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG",1.32,8043,">75 Laki-Laki",106,">75","Laki-Laki"
"4450",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA",1.23,12872,">75 Laki-Laki",97,">75","Laki-Laki"
"4451",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SELONG",1.4,3014,">75 Laki-Laki",72,">75","Laki-Laki"
"4452",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","RAWA BARAT",0.69,9778,">75 Laki-Laki",60,">75","Laki-Laki"
"4453",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SENAYAN",1.53,2856,">75 Laki-Laki",37,">75","Laki-Laki"
"4454",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PULO",1.27,5408,">75 Laki-Laki",45,">75","Laki-Laki"
"4455",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN",0.86,15895,">75 Laki-Laki",95,">75","Laki-Laki"
"4456",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GANDARIA UTARA",1.52,29247,">75 Laki-Laki",236,">75","Laki-Laki"
"4457",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","CIPETE UTARA",1.83,20664,">75 Laki-Laki",132,">75","Laki-Laki"
"4458",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PANCORAN",1.24,17127,">75 Laki-Laki",77,">75","Laki-Laki"
"4459",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","KALIBATA",2.2,21353,">75 Laki-Laki",196,">75","Laki-Laki"
"4460",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","RAWA JATI",0.67,29915,">75 Laki-Laki",69,">75","Laki-Laki"
"4461",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","DUREN TIGA",2.45,12987,">75 Laki-Laki",157,">75","Laki-Laki"
"4462",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","PENGADEGAN",0.95,24076,">75 Laki-Laki",105,">75","Laki-Laki"
"4463",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PANCORAN","CIKOKO",0.72,17661,">75 Laki-Laki",44,">75","Laki-Laki"
"4464",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","JAGAKARSA",4.85,12940,">75 Laki-Laki",169,">75","Laki-Laki"
"4465",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","SRENGSENG SAWAH",6.75,8912,">75 Laki-Laki",213,">75","Laki-Laki"
"4466",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIGANJUR",3.61,10334,">75 Laki-Laki",100,">75","Laki-Laki"
"4467",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","LENTENG AGUNG",2.28,24703,">75 Laki-Laki",140,">75","Laki-Laki"
"4468",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","TANJUNG BARAT",3.65,11460,">75 Laki-Laki",127,">75","Laki-Laki"
"4469",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","JAGAKARSA","CIPEDAK",4.24,8473,">75 Laki-Laki",103,">75","Laki-Laki"
"4470",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PESANGGRAHAN",2.1,13859,">75 Laki-Laki",100,">75","Laki-Laki"
"4471",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","BINTARO",4.56,11808,">75 Laki-Laki",207,">75","Laki-Laki"
"4472",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN UTARA",2.99,19001,">75 Laki-Laki",159,">75","Laki-Laki"
"4473",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","PETUKANGAN SELATAN",2.11,18260,">75 Laki-Laki",106,">75","Laki-Laki"
"4474",2013,"PROVINSI DKI JAKARTA","JAKARTA SELATAN","PESANGGRAHAN","ULUJAMI",1.71,26161,">75 Laki-Laki",138,">75","Laki-Laki"
"4475",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PISANGAN BARU",0.68,54913,">75 Laki-Laki",161,">75","Laki-Laki"
"4476",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU UTARA",1.05,31694,">75 Laki-Laki",143,">75","Laki-Laki"
"4477",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KAYU MANIS",0.57,52740,">75 Laki-Laki",111,">75","Laki-Laki"
"4478",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","PAL MERIAM",0.65,36818,">75 Laki-Laki",131,">75","Laki-Laki"
"4479",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","KEBON MANGGIS",0.78,25601,">75 Laki-Laki",92,">75","Laki-Laki"
"4480",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN",1.12,34434,">75 Laki-Laki",230,">75","Laki-Laki"
"4481",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG",1.29,30260,">75 Laki-Laki",172,">75","Laki-Laki"
"4482",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR",1.8,26931,">75 Laki-Laki",196,">75","Laki-Laki"
"4483",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG",1.54,29756,">75 Laki-Laki",246,">75","Laki-Laki"
"4484",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM",1.23,21792,">75 Laki-Laki",75,">75","Laki-Laki"
"4485",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN",2.6,16963,">75 Laki-Laki",289,">75","Laki-Laki"
"4486",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH",4.37,11179,">75 Laki-Laki",299,">75","Laki-Laki"
"4487",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI",2.15,17270,">75 Laki-Laki",288,">75","Laki-Laki"
"4488",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU",0.48,63973,">75 Laki-Laki",121,">75","Laki-Laki"
"4489",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA",1.26,35493,">75 Laki-Laki",204,">75","Laki-Laki"
"4490",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER",0.67,17304,">75 Laki-Laki",95,">75","Laki-Laki"
"4491",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA",0.88,28478,">75 Laki-Laki",135,">75","Laki-Laki"
"4492",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK",1.67,22917,">75 Laki-Laki",277,">75","Laki-Laki"
"4493",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA",2.9,21525,">75 Laki-Laki",319,">75","Laki-Laki"
"4494",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN",1.63,23417,">75 Laki-Laki",138,">75","Laki-Laki"
"4495",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA",1.15,48850,">75 Laki-Laki",228,">75","Laki-Laki"
"4496",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI",1.52,25801,">75 Laki-Laki",136,">75","Laki-Laki"
"4497",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH",2.03,24281,">75 Laki-Laki",127,">75","Laki-Laki"
"4498",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH",1.98,13402,">75 Laki-Laki",72,">75","Laki-Laki"
"4499",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR",2.55,19983,">75 Laki-Laki",143,">75","Laki-Laki"
"4500",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG",1.67,18012,">75 Laki-Laki",72,">75","Laki-Laki"
"4501",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN",1.8,26094,">75 Laki-Laki",174,">75","Laki-Laki"
"4502",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG",1.79,21827,">75 Laki-Laki",154,">75","Laki-Laki"
"4503",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG",2.65,14684,">75 Laki-Laki",136,">75","Laki-Laki"
"4504",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU",1.89,14133,">75 Laki-Laki",44,">75","Laki-Laki"
"4505",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG",2.37,18589,">75 Laki-Laki",120,">75","Laki-Laki"
"4506",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI",2.89,15517,">75 Laki-Laki",98,">75","Laki-Laki"
"4507",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON",3.14,14600,">75 Laki-Laki",91,">75","Laki-Laki"
"4508",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA",6.6,14709,">75 Laki-Laki",159,">75","Laki-Laki"
"4509",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE",4.1,7387,">75 Laki-Laki",61,">75","Laki-Laki"
"4510",2013,"PROVINSI DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN",4.48,22483,">75 Laki-Laki",192,">75","Laki-Laki"
